position,coef,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
ra,inter,GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.007931764472829804,0.10214350026677492,0.3807304007227924,-0.4651902797396498,-1.6500748027216074,35,
ra,inter,GO_DEVELOPMENTAL_CELL_GROWTH,4.717323696138057e-4,0.019109727226433698,0.49849310876659025,-0.36389381499989076,-1.6508716647244424,131,
ra,inter,GO_SH3_SH2_ADAPTOR_ACTIVITY,0.009304539203442399,0.11175089053668125,0.3807304007227924,-0.49667913868524,-1.671178266860131,28,
ra,inter,GO_NUCLEAR_PERIPHERY,0.001029069193991909,0.030680572257441894,0.45505986738722953,-0.3892093388156622,-1.6718181453171772,94,
ra,inter,GO_STEROID_HORMONE_RECEPTOR_ACTIVITY,0.006533554022591048,0.09068729475668293,0.40701791892395395,-0.5132326300867796,-1.6721599714846493,26,
ra,inter,GO_REGULATION_OF_DEVELOPMENTAL_GROWTH,1.110519661854819e-4,0.007354813074798487,0.5384340963099162,-0.35167969579048813,-1.6779448156203003,183,
ra,inter,GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,5.231424534590175e-5,0.0046072430291237325,0.557332238758646,-0.35113506779426007,-1.68453138657966,196,
ra,inter,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,5.399510947428958e-4,0.021213671823966652,0.47727081536286214,-0.3905818704224262,-1.6954913414146258,103,
ra,inter,GO_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX,0.009742603549432346,0.11522119912032744,0.3807304007227924,-0.5459623953626946,-1.700002256909913,21,
ra,inter,GO_DENDRITE_DEVELOPMENT,4.702621869742046e-5,0.004360270997624825,0.557332238758646,-0.3666117156649194,-1.7131295390328087,167,
ra,inter,GO_RHYTHMIC_PROCESS,9.239075250443111e-5,0.006489750433493071,0.5384340963099162,-0.36912251282811004,-1.7131453444508644,158,
ra,inter,GO_POSTSYNAPSE_ORGANIZATION,2.9930385398603006e-4,0.014634079259569093,0.49849310876659025,-0.38678898692589003,-1.7166866424561966,117,
ra,inter,GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.002439822159011723,0.049609717233238364,0.4317076958033464,-0.43946220730085317,-1.7199194633214998,57,
ra,inter,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,1.9908296178682244e-4,0.01100802081469132,0.5188480777437918,-0.39109880217039295,-1.7211836920462886,110,
ra,inter,GO_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.0029608230220747214,0.05389032892636647,0.4317076958033464,-0.4753219913240287,-1.7228767837061576,37,
ra,inter,GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,1.994550794724053e-4,0.01100802081469132,0.5188480777437918,-0.3765432404958232,-1.7238516020048866,136,
ra,inter,GO_NEURON_PROJECTION_GUIDANCE,5.56526336563695e-5,0.0046072430291237325,0.557332238758646,-0.37110742898959803,-1.7338250564553506,165,
ra,inter,GO_POTASSIUM_ION_TRANSPORT,1.6802211830593502e-4,0.010118158960037892,0.5188480777437918,-0.3892475062194154,-1.7352701364172007,116,
ra,inter,GO_GTPASE_REGULATOR_ACTIVITY,3.708063931945878e-5,0.0038392094830540656,0.557332238758646,-0.36713762490439067,-1.7435708673014603,180,
ra,inter,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,2.1065376279630498e-4,0.011355707492135696,0.5188480777437918,-0.4069168452321377,-1.7664004399914184,103,
ra,inter,GO_SYNTAXIN_BINDING,0.0012296546446168173,0.03476023739294857,0.45505986738722953,-0.46189277652799093,-1.766778139431812,49,
ra,inter,GO_CELL_CELL_ADHERENS_JUNCTION,4.763877111800202e-4,0.019109727226433698,0.49849310876659025,-0.43747233332222923,-1.77711175583617,70,
ra,inter,GO_DIGESTIVE_SYSTEM_PROCESS,0.0025999677455410108,0.05151047208687234,0.4317076958033464,-0.5520306065248068,-1.7835902211063104,25,
ra,inter,GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.0025080678354281265,0.050350964774863276,0.4317076958033464,-0.5189197471156991,-1.791911347705893,31,
ra,inter,GO_TAU_PROTEIN_BINDING,0.001547736388290999,0.03986281053398373,0.45505986738722953,-0.5143852762436727,-1.8072511986636328,34,
ra,inter,GO_ACTION_POTENTIAL,3.0303529096605545e-4,0.014634079259569093,0.49849310876659025,-0.45083450312179535,-1.8095081503596957,68,
ra,inter,GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,5.817411571640737e-5,0.004649917249332148,0.557332238758646,-0.41154881007185684,-1.8111819735723014,110,
ra,inter,GO_CELL_ADHESION_MEDIATOR_ACTIVITY,0.0020908504143000006,0.04615801200330858,0.4317076958033464,-0.5367333824999273,-1.8226771707769658,29,
ra,inter,GO_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,8.901875772921775e-4,0.030344923590636282,0.47727081536286214,-0.48968870767877615,-1.8486218113686335,46,
ra,inter,GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.0016993929000025624,0.04119925060453914,0.45505986738722953,-0.5953628822011091,-1.8658530123966182,22,
ra,inter,GO_REGULATION_OF_TISSUE_REMODELING,8.102628018693229e-4,0.028503563310240343,0.47727081536286214,-0.5395076229012976,-1.8771005475603408,33,
ra,inter,GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.001021585863076018,0.030680572257441894,0.45505986738722953,-0.5985823463207565,-1.8845588490341534,23,
ra,inter,GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,5.94799173687905e-4,0.022979074743476064,0.47727081536286214,-0.4960974377207921,-1.884736909523175,47,
ra,inter,GO_NEURON_PROJECTION_MEMBRANE,8.115768673321236e-4,0.028503563310240343,0.47727081536286214,-0.511688103395889,-1.8943484043991698,41,
ra,inter,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,1.1095231657623824e-5,0.001699702047072614,0.5933254763964051,-0.4287905192384905,-1.9031021607903542,117,
ra,inter,GO_SYNAPTIC_VESICLE_CYCLE,3.1537946272515343e-06,7.310495945969057e-4,0.6272567397185284,-0.4143174474725119,-1.9040821504454575,140,
ra,inter,GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,8.098370275083516e-7,0.00029644897699021994,0.6594443980379349,-0.42108972367652964,-1.9445634192242935,153,
ra,inter,GO_RHYTHMIC_BEHAVIOR,3.566413353733273e-4,0.01620969834108574,0.49849310876659025,-0.6216178056327339,-1.9570830037386606,23,
ra,inter,GO_REGULATION_OF_HISTONE_METHYLATION,1.8236020453676273e-4,0.0105677738529054,0.5188480777437918,-0.5494768391774218,-1.9927657178922922,38,
ra,inter,GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,2.244384249140893e-4,0.011823824294337704,0.5188480777437918,-0.5997613316988559,-1.993282916628566,27,
ra,inter,GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,7.284470948115066e-7,0.00029644897699021994,0.6594443980379349,-0.491727303201703,-2.1122150679433753,98,
arco,kl_mean_3,GO_EXCITATORY_SYNAPSE,1.1391480502705068e-4,0.03772207400752907,0.5384340963099162,0.5682186888210758,2.033049422555388,35,
arco,kl_mean_3,GO_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,2.5477180684830387e-4,0.06168864709140115,0.49849310876659025,0.6411134637747828,2.0223084481528075,22,
arco,kl_mean_3,GO_CALCINEURIN_MEDIATED_SIGNALING,7.849314223506185e-4,0.14424208993180943,0.47727081536286214,0.5759594214225783,1.9190381957693414,27,
arco,kl_mean_3,GO_NEURON_MIGRATION,8.499679767122352e-5,0.03283709616698268,0.5384340963099162,0.406399703566788,1.8223484288101484,105,
arco,kl_mean_3,GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,7.574483577676652e-5,0.03283709616698268,0.5384340963099162,0.36997712134162064,1.7652676676383245,151,
arco,kl_mean_3,GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,8.866910060478739e-4,0.14424208993180943,0.47727081536286214,0.4149216582700478,1.7168401005165053,66,
arco,kl_mean_3,GO_NEURON_SPINE,0.0010153929011754085,0.14424208993180943,0.45505986738722953,0.36448929153528886,1.6622375805300078,114,
arco,kl_mean_3,GO_SYNAPSE_ASSEMBLY,9.466294307584579e-4,0.14424208993180943,0.47727081536286214,0.35755352075509594,1.6353933984114555,116,
arco,kl_mean_3,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.0019702300646551314,0.16742448809294525,0.4317076958033464,0.3437242936051003,1.5742670420894767,117,
arco,kl_mean_3,GO_DENDRITE_DEVELOPMENT,0.0015611502113830919,0.15733679086895683,0.45505986738722953,0.32434110257732485,1.5694568140427978,167,
arco,kl_mean_3,GO_NEURON_PROJECTION_GUIDANCE,0.001339487894669901,0.15082333264148948,0.45505986738722953,0.32189529822815144,1.5531689568952516,165,
arco,kl_mean_3,GO_REGULATION_OF_TRANSPORTER_ACTIVITY,0.0016909030502209454,0.16331305293383963,0.45505986738722953,0.32237448185754036,1.5440702195275031,153,
arco,kl_mean_3,GO_DISTAL_AXON,0.0019603924433566258,0.16742448809294525,0.4317076958033464,0.30849925877394413,1.5318149430380334,196,
arco,kl_mean_3,GO_CATALYTIC_STEP_2_SPLICEOSOME,0.00212217401601236,0.16742448809294525,0.4317076958033464,-0.4150693706914179,-1.692340389024109,67,
arco,kl_mean_3,GO_PROTEIN_TARGETING_TO_MEMBRANE,2.4301518146505608e-4,0.06168864709140115,0.5188480777437918,-0.39267941631065056,-1.759746646659529,114,
arco,kl_mean_3,GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING,7.685308442515231e-5,0.03283709616698268,0.5384340963099162,-0.42792097625550374,-1.853774941020548,91,
arco,kl_mean_3,GO_N_ACYLTRANSFERASE_ACTIVITY,2.66128762257986e-4,0.06168864709140115,0.49849310876659025,-0.459145041236246,-1.8610463502688441,65,
arco,kl_mean_3,GO_DNA_CONFORMATION_CHANGE,2.458297063064834e-6,0.005698332592184285,0.6272567397185284,-0.43394599214192076,-1.9694215340032994,118,
arco,kl_mean_3,GO_CHROMATIN_ASSEMBLY,2.518235068941009e-5,0.029186344449026295,0.5756102610711286,-0.5553099307093431,-2.110463176561101,46,
arco,num_songs_euth_date,GO_PRESYNAPTIC_ACTIVE_ZONE,1.0237671336726468e-5,0.0013959365975607031,0.5933254763964051,0.5555424466973344,2.152601901613093,48,
arco,num_songs_euth_date,GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,4.658842298460116e-5,0.004223490716859978,0.557332238758646,0.5952222226620362,2.126458260558145,32,
arco,num_songs_euth_date,GO_T_TUBULE,4.737306239791175e-5,0.004223490716859978,0.557332238758646,0.6295644560333958,2.125438784040401,27,
arco,num_songs_euth_date,GO_POSTSYNAPSE_ORGANIZATION,2.3663710517583738e-7,1.0970496195951822e-4,0.6901324587967956,0.45392479583293,2.0878196912370726,117,
arco,num_songs_euth_date,GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,1.4758301896145457e-7,1.0970496195951822e-4,0.6901324587967956,0.43166946301433473,2.084491724870292,151,
arco,num_songs_euth_date,GO_NEURON_MIGRATION,1.3470972063972085e-6,3.1225713244287294e-4,0.6435518361507222,0.45102282591848053,2.0593529931250076,105,
arco,num_songs_euth_date,GO_SYNAPSE_ASSEMBLY,1.1646671749660093e-6,3.1225713244287294e-4,0.6435518361507222,0.43989016916337736,2.017332781585852,116,
arco,num_songs_euth_date,GO_SYNAPTIC_VESICLE_CYCLE,7.50725443256288e-7,2.485973682097251e-4,0.6594443980379349,0.42291397481494863,2.0020742217282606,140,
arco,num_songs_euth_date,GO_PROTEIN_TYROSINE_KINASE_ACTIVITY,8.166702621606217e-5,0.006310138892294404,0.5384340963099162,0.46996664992420256,1.948461644008947,63,
arco,num_songs_euth_date,GO_DENDRITE_DEVELOPMENT,5.638445229298985e-7,2.178319340252508e-4,0.6594443980379349,0.3982495569050396,1.94010382603009,167,
arco,num_songs_euth_date,GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,1.6061481815601263e-6,3.3845922589603386e-4,0.6435518361507222,0.40001754563107894,1.932306647837256,153,
arco,num_songs_euth_date,GO_REGULATION_OF_EXOCYTOSIS,4.839249589130266e-6,8.012414676859969e-4,0.610526878385931,0.40833552344001145,1.9252838341720135,136,
arco,num_songs_euth_date,GO_SOLUTE_CATION_SYMPORTER_ACTIVITY,8.641314740134404e-4,0.03179455169465325,0.47727081536286214,0.5113765005181795,1.8795887677555994,37,
arco,num_songs_euth_date,GO_NEURON_PROJECTION_GUIDANCE,6.787156483891376e-6,0.0010488419153106806,0.610526878385931,0.3847983221627721,1.871481017130455,165,
arco,num_songs_euth_date,GO_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.0013386117180261294,0.04082765739979695,0.45505986738722953,0.5793108230520615,1.8697426742263688,22,
arco,num_songs_euth_date,GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.0016556023602372096,0.04422037540608731,0.45505986738722953,0.5297831675877208,1.8691772979750787,31,
arco,num_songs_euth_date,GO_REGULATION_OF_CELL_SIZE,2.145362390788547e-5,0.00216215218341211,0.5756102610711286,0.40710984668469613,1.851475388591528,109,
arco,num_songs_euth_date,GO_ACTIVATION_OF_MAPKK_ACTIVITY,0.0017853495662400664,0.045358787666911836,0.45505986738722953,0.5481967546862052,1.8507376528787625,27,
arco,num_songs_euth_date,GO_REGULATION_OF_HISTONE_METHYLATION,0.00124423576691576,0.03950874668096893,0.45505986738722953,0.4992428814200004,1.8451223703299149,38,
arco,num_songs_euth_date,GO_TRABECULA_MORPHOGENESIS,0.0023081860772615303,0.05144591660665604,0.4317076958033464,0.537473254381594,1.8145346188134457,27,
arco,num_songs_euth_date,GO_AUTOPHAGOSOME_ORGANIZATION,6.847172335535446e-4,0.02762727731492246,0.47727081536286214,0.4315434028624764,1.8060554932416675,69,
arco,num_songs_euth_date,GO_PROTEIN_KINASE_A_BINDING,0.001064495880978353,0.03576089061025829,0.45505986738722953,0.49226854300663064,1.7984682753982193,36,
arco,num_songs_euth_date,GO_ENDOTHELIUM_DEVELOPMENT,6.912778620644964e-4,0.02762727731492246,0.47727081536286214,0.4313485531883837,1.7883526654963102,63,
arco,num_songs_euth_date,GO_ALPHA_TUBULIN_BINDING,0.006578111641971782,0.0908561755226053,0.40701791892395395,0.5560348389058183,1.7732940800100536,21,
arco,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.0014480889976326477,0.042107372672068606,0.45505986738722953,0.4840636229749965,1.7684921808687042,36,
arco,num_songs_euth_date,GO_CELL_FATE_COMMITMENT,3.647471842451798e-4,0.017549728378956724,0.49849310876659025,0.38851984331662187,1.7615001717988616,103,
arco,num_songs_euth_date,GO_DEVELOPMENTAL_CELL_GROWTH,7.714767837578805e-5,0.006310138892294404,0.5384340963099162,0.37481063664248726,1.7598277672441043,131,
arco,num_songs_euth_date,GO_CELLULAR_RESPONSE_TO_ALCOHOL,0.0031549736041472888,0.060439907557135665,0.4317076958033464,0.4574358756678064,1.7461878726651303,45,
arco,num_songs_euth_date,GO_TRANSCRIPTION_COFACTOR_BINDING,0.0073085643079092545,0.09581853686721119,0.40701791892395395,0.5175955249836954,1.7461050228832418,26,
arco,num_songs_euth_date,GO_LENS_FIBER_CELL_DIFFERENTIATION,0.006429181253422943,0.09032025542687505,0.40701791892395395,0.5598233666562189,1.7459160653212642,20,
arco,num_songs_euth_date,GO_INOSITOL_LIPID_MEDIATED_SIGNALING,6.536875750190375e-4,0.027408413327518172,0.47727081536286214,0.391726796725161,1.7375266751205283,92,
arco,num_songs_euth_date,GO_RAB_PROTEIN_SIGNAL_TRANSDUCTION,0.0028923270517125666,0.056817068693811264,0.4317076958033464,0.45647919198803916,1.7345946048870209,44,
arco,num_songs_euth_date,GO_SCHAFFER_COLLATERAL__CA1_SYNAPSE,0.0028719308988402795,0.056817068693811264,0.4317076958033464,0.42238809897150154,1.7229840700129648,61,
arco,num_songs_euth_date,GO_CARDIAC_CHAMBER_DEVELOPMENT,0.001711749713168568,0.044582425113761134,0.45505986738722953,0.39198659969204774,1.7198761838117569,85,
arco,num_songs_euth_date,GO_GDP_BINDING,0.004004914676087201,0.06883597498525396,0.40701791892395395,0.44589404546159306,1.7074549551571725,46,
arco,num_songs_euth_date,GO_G0_TO_G1_TRANSITION,0.009460941698586533,0.11138623589012024,0.3807304007227924,0.5251401953395853,1.6949053843065427,22,
arco,num_songs_euth_date,GO_GLIAL_CELL_MIGRATION,0.011492705224257865,0.1229565858450064,0.3807304007227924,0.5005331138637397,1.6885450937088307,26,
arco,num_songs_euth_date,GO_EXOCRINE_SYSTEM_DEVELOPMENT,0.007212102879656284,0.09581853686721119,0.40701791892395395,0.4985131352447413,1.6830034507960618,27,
arco,num_songs_euth_date,GO_DEVELOPMENTAL_MATURATION,9.286554542250695e-4,0.03270478662470556,0.47727081536286214,0.35694924177779563,1.6822116738237152,133,
arco,num_songs_euth_date,GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,7.696918733999248e-4,0.029735762709017097,0.47727081536286214,0.36958828998490245,1.6605679939914966,98,
arco,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1.9481672783560206e-4,0.01157910705443399,0.5188480777437918,0.33409493719796557,1.6579448355316502,184,
arco,num_songs_euth_date,GO_BASOLATERAL_PLASMA_MEMBRANE,0.0027659012349565224,0.05575094837068886,0.4317076958033464,0.371612711568873,1.6506328655492832,90,
arco,num_songs_euth_date,GO_REGULATION_OF_ORGANELLE_ASSEMBLY,0.0014009371003118835,0.041632976904140334,0.45505986738722953,0.3577636433923028,1.6381666501388117,108,
arco,num_songs_euth_date,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE,0.0011051671384093872,0.036596820383327996,0.45505986738722953,0.3559730879512726,1.6372924092225085,117,
arco,num_songs_euth_date,GO_REGULATION_OF_DEVELOPMENTAL_GROWTH,4.898446359184841e-4,0.021423771057717853,0.47727081536286214,0.3274427824641084,1.6284168998798072,183,
arco,num_songs_euth_date,GO_PROTEIN_AUTOPHOSPHORYLATION,0.0012858836120726372,0.0397423761704583,0.45505986738722953,0.3486994919040568,1.6224723426304644,126,
arco,num_songs_euth_date,GO_SH3_DOMAIN_BINDING,0.004040952336968461,0.06887446703744775,0.40701791892395395,0.38279268362236774,1.6206611245075666,72,
arco,num_songs_euth_date,GO_PCG_PROTEIN_COMPLEX,0.014218989800809772,0.13941716475769622,0.3807304007227924,0.45880909638500944,1.6187670721443217,31,
arco,num_songs_euth_date,GO_DISTAL_AXON,4.0330614965141786e-4,0.018697273097839733,0.49849310876659025,0.32169978749492445,1.6166080976660107,196,
arco,num_songs_euth_date,GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE,0.007399274417269544,0.09581853686721119,0.40701791892395395,0.44070793234116157,1.610095234180438,36,
arco,num_songs_euth_date,GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.009304569862358038,0.11138623589012024,0.3807304007227924,0.3985602890274237,1.6087549144943902,57,
arco,num_songs_euth_date,GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,4.784554734088209e-4,0.021328072833877824,0.49849310876659025,0.3198994359728987,1.6075609581829047,196,
arco,num_songs_euth_date,GO_PEPTIDYL_TYROSINE_MODIFICATION,3.440916852259727e-4,0.016970309071357548,0.49849310876659025,0.3276532925614601,1.60680722958479,169,
arco,num_songs_euth_date,GO_RECEPTOR_COMPLEX,6.523437159312345e-4,0.027408413327518172,0.47727081536286214,0.3261818501763154,1.6032521333685503,170,
arco,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.0036657105769904532,0.06638372748018649,0.4317076958033464,0.374988067468961,1.599408178564626,75,
arco,num_songs_euth_date,GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,0.015724190527382536,0.14742632401072805,0.35248785758361917,0.43032693371688935,1.5904199769421128,38,
arco,num_songs_euth_date,GO_MUSCLE_ORGAN_DEVELOPMENT,9.626496175281467e-4,0.03281502666809182,0.47727081536286214,0.3189165095699449,1.5856324946565539,182,
arco,num_songs_euth_date,GO_INTEGRIN_BINDING,0.010965349426852549,0.12046293825329009,0.3807304007227924,0.39589722983278197,1.582395177963904,55,
arco,num_songs_euth_date,GO_CELLULAR_RESPONSE_TO_DRUG,8.534067801694238e-4,0.03179455169465325,0.47727081536286214,0.3202776605126275,1.5797200661462758,176,
arco,num_songs_euth_date,GO_NEURON_SPINE,0.001274963156768411,0.0397423761704583,0.45505986738722953,0.34289412071601505,1.5697817117214932,114,
arco,num_songs_euth_date,GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.004600428006966019,0.07407125641890146,0.40701791892395395,0.35611131542091184,1.5694209534044843,87,
arco,num_songs_euth_date,GO_CELL_JUNCTION_ORGANIZATION,8.460019491050469e-4,0.03179455169465325,0.47727081536286214,0.31844726273675183,1.5662514522838902,171,
arco,num_songs_euth_date,GO_CARBOHYDRATE_TRANSPORT,0.004668654693510007,0.07407125641890146,0.40701791892395395,0.3711083387637935,1.564887430700668,70,
arco,num_songs_euth_date,GO_INTERACTION_WITH_HOST,0.004350315103061639,0.07210309882546165,0.40701791892395395,0.34951087070163844,1.5642724811863893,96,
arco,num_songs_euth_date,GO_NEGATIVE_REGULATION_OF_LOCOMOTION,9.453066021808766e-4,0.03270478662470556,0.47727081536286214,0.3201797124805885,1.552727213778699,161,
arco,num_songs_euth_date,GO_PHOSPHATASE_BINDING,0.004609724502255058,0.07407125641890146,0.40701791892395395,0.33790092702960456,1.5422615148273173,112,
arco,num_songs_euth_date,GO_REGULATION_OF_MRNA_PROCESSING,0.007368444107197588,0.09581853686721119,0.40701791892395395,0.34762908650180024,1.538058286776658,89,
arco,num_songs_euth_date,GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY_RNA_POLYMERASE_II_SPECIFIC,0.005640871047452658,0.08172211929997038,0.40701791892395395,0.34377716662592056,1.5377341433038734,97,
arco,num_songs_euth_date,GO_LIPID_MODIFICATION,0.0018076366055353526,0.045358787666911836,0.45505986738722953,0.3243717448813208,1.537671863682619,142,
arco,num_songs_euth_date,GO_ROOF_OF_MOUTH_DEVELOPMENT,0.021858285536055757,0.1754751702633485,0.35248785758361917,0.4004689878533414,1.5358031755214931,47,
arco,num_songs_euth_date,GO_TISSUE_MIGRATION,0.0019474524300682956,0.04559792659493242,0.45505986738722953,0.315677058042602,1.5317352146678735,163,
arco,num_songs_euth_date,GO_MUSCLE_CELL_DIFFERENTIATION,0.0019474524300682956,0.04559792659493242,0.45505986738722953,0.3155627584496348,1.53118060765064,163,
arco,num_songs_euth_date,GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.0018798442246483755,0.045589334685350695,0.45505986738722953,0.30571108362215177,1.5249868601657208,188,
arco,num_songs_euth_date,GO_KINASE_REGULATOR_ACTIVITY,0.004178949651339403,0.07070660796937764,0.40701791892395395,0.330284520963512,1.5217296426649163,118,
arco,num_songs_euth_date,GO_GTPASE_REGULATOR_ACTIVITY,0.0016678208916867073,0.04422037540608731,0.45505986738722953,0.3062339280233106,1.5171623676986565,180,
arco,num_songs_euth_date,GO_MEMBRANE_REGION,0.0038760721512285457,0.06755440034998322,0.4317076958033464,0.30711505320888877,1.4936655360787097,165,
arco,num_songs_euth_date,GO_NOTCH_SIGNALING_PATHWAY,0.007352559663624983,0.09581853686721119,0.40701791892395395,0.32862709009816904,1.4899539511909377,103,
arco,num_songs_euth_date,GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0.0065849169490067696,0.0908561755226053,0.40701791892395395,0.29920011612744846,1.4549550444983277,157,
arco,num_songs_euth_date,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.010868324547791125,0.12046293825329009,0.3807304007227924,0.3187047882071903,1.4449674806508588,103,
arco,num_songs_euth_date,GO_EXTRINSIC_COMPONENT_OF_MEMBRANE,0.010575215155072606,0.11903497952223296,0.3807304007227924,0.2919587821414011,1.4199524454553873,165,
arco,num_songs_euth_date,GO_CIRCADIAN_RHYTHM,0.01757354451782708,0.15700131449124555,0.35248785758361917,0.30508472384429114,1.4084943570604542,119,
arco,num_songs_euth_date,GO_PEPTIDYL_SERINE_MODIFICATION,0.01978687786869153,0.16537187910094162,0.35248785758361917,0.27705845042732913,1.3643849851453933,173,
arco,num_songs_euth_date,GO_PHOSPHATASE_ACTIVITY,0.020977636638734656,0.17163466974822636,0.35248785758361917,0.27574645208679194,1.3557367712856752,174,
arco,num_songs_euth_date,GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,0.025042290565198997,0.19032140829551236,0.35248785758361917,0.281700871670426,1.3476436760012322,147,
arco,num_songs_euth_date,GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.019084046596886076,0.1638400741169701,0.35248785758361917,-0.309494431184131,-1.3988858099717147,111,
arco,num_songs_euth_date,GO_PROTEIN_FOLDING,0.009357311039186559,0.11138623589012024,0.3807304007227924,-0.30623360949993067,-1.4483923101011826,150,
arco,num_songs_euth_date,GO_METAL_CLUSTER_BINDING,0.0213112130241819,0.17303364514800545,0.35248785758361917,-0.4056316212685687,-1.5166747731081687,42,
arco,num_songs_euth_date,GO_MOTILE_CILIUM,0.019013233808029356,0.1638389441152864,0.35248785758361917,-0.39106699233317654,-1.5449519942151022,54,
arco,num_songs_euth_date,delayed.PRGs,0.01044095928823438,0.11903497952223296,0.3807304007227924,-0.37848545242481413,-1.546112437718783,64,
arco,num_songs_euth_date,GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY,0.0048382532135545185,0.07577750641229307,0.40701791892395395,-0.37551644515733557,-1.5843355310641354,75,
arco,num_songs_euth_date,GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.020747469994428377,0.17054126045065596,0.35248785758361917,-0.46668588642375464,-1.592867278218003,28,
arco,num_songs_euth_date,GO_THIOLESTER_HYDROLASE_ACTIVITY,0.01841106186571522,0.1605645494423753,0.35248785758361917,-0.4962900260306013,-1.5979914452260027,23,
arco,num_songs_euth_date,GO_ORGANELLE_ENVELOPE_LUMEN,0.007867838170625223,0.0991176569538547,0.3807304007227924,-0.4131981400777606,-1.6167895146734843,51,
arco,num_songs_euth_date,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.0016079558177145871,0.04422037540608731,0.45505986738722953,-0.38299922991543234,-1.6733418798199156,94,
arco,num_songs_euth_date,GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING,0.002483896060133135,0.05206604931767634,0.4317076958033464,-0.38617615647905035,-1.6787979479528243,91,
arco,num_songs_euth_date,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.007862015456371744,0.0991176569538547,0.3807304007227924,-0.5260768905436619,-1.6939014014519655,23,
arco,num_songs_euth_date,GO_RESPONSE_TO_ANESTHETIC,0.002528798398975682,0.05206604931767634,0.4317076958033464,-0.4827595184869673,-1.8169493000542485,44,
